address	family	index	addressKind	sourceKinds	labels	readCount	writeCount	charaSeedCount	fileCount	familyOwnerDomain	familyOwnerPath	familyPersistence	familyStatus	mappingAction	sampleEvidence
ITEMSALES:19	ITEMSALES	19	fixed-index	csvDefinition	코스프레의상	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:20 19,코스프레의상,20000,;새신부 플레이가 가능해진다
ITEMSALES:2	ITEMSALES	2	fixed-index	csvDefinition	E마사지기	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:3 2,E마사지기,2000,
ITEMSALES:20	ITEMSALES	20	fixed-index	csvDefinition|erbUsage	애널비즈	0	2	0	2	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:21 20,애널비즈,700,
ITEMSALES:200	ITEMSALES	200	fixed-index	csvDefinition	마술식로터	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:113 200,마술식로터,500
ITEMSALES:201	ITEMSALES	201	fixed-index	csvDefinition	마술식바이브	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:114 201,마술식바이브,500
ITEMSALES:202	ITEMSALES	202	fixed-index	csvDefinition	마술식E마사지	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:115 202,마술식E마사지,500
ITEMSALES:203	ITEMSALES	203	fixed-index	csvDefinition	마술식애널바이브	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:116 203,마술식애널바이브,500
ITEMSALES:204	ITEMSALES	204	fixed-index	csvDefinition	마술식클리캡	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:117 204,마술식클리캡,500
ITEMSALES:205	ITEMSALES	205	fixed-index	csvDefinition	마술식유두캡	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:118 205,마술식유두캡,500
ITEMSALES:206	ITEMSALES	206	fixed-index	csvDefinition	고성능채찍	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:119 206,고성능채찍,500
ITEMSALES:207	ITEMSALES	207	fixed-index	csvDefinition	고성능바늘	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:120 207,고성능바늘,500
ITEMSALES:208	ITEMSALES	208	fixed-index	csvDefinition	피로회복용입욕제	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:121 208,피로회복용입욕제,500
ITEMSALES:209	ITEMSALES	209	fixed-index	csvDefinition	살아있는밧줄	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:122 209,살아있는밧줄,500
ITEMSALES:21	ITEMSALES	21	fixed-index	csvDefinition|erbUsage	전극플러그	0	2	0	2	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:22 21,전극플러그,50000,
ITEMSALES:210	ITEMSALES	210	fixed-index	csvDefinition	마술식착유기	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:123 210,마술식착유기,500
ITEMSALES:211	ITEMSALES	211	fixed-index	csvDefinition	에이프런	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:124 211,에이프런,500
ITEMSALES:212	ITEMSALES	212	fixed-index	csvDefinition	마술식애널비즈	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:125 212,마술식애널비즈,500
ITEMSALES:213	ITEMSALES	213	fixed-index	csvDefinition	마술식삼각목마	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:126 213,마술식삼각목마,500
ITEMSALES:214	ITEMSALES	214	fixed-index	csvDefinition	마술식오나홀	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:127 214,마술식오나홀,500
ITEMSALES:22	ITEMSALES	22	fixed-index	csvDefinition	개	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:23 22,개,150000000,
ITEMSALES:23	ITEMSALES	23	fixed-index	csvDefinition|erbUsage	본디지	0	2	0	2	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:24 23,본디지,10000,;조수전용
ITEMSALES:24	ITEMSALES	24	fixed-index	csvDefinition|erbUsage	콘돔	0	2	0	2	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:26 24,콘돔,10,;흔한 피임구. 피임 효과는 확실하나 일회용
ITEMSALES:25	ITEMSALES	25	fixed-index	csvDefinition|erbUsage	로션	0	2	0	2	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:27 25,로션,200,
ITEMSALES:26	ITEMSALES	26	fixed-index	csvDefinition|erbUsage	프린세스포이즌	0	3	0	2	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:28 26,프린세스포이즌,2000,;다른 era시리즈의 음약
ITEMSALES:27	ITEMSALES	27	fixed-index	csvDefinition|erbUsage	이뇨제	0	3	0	2	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:29 27,이뇨제,1000,
ITEMSALES:29	ITEMSALES	29	fixed-index	csvDefinition|erbUsage	싸인펜	0	2	0	2	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:31 29,싸인펜,100,
ITEMSALES:3	ITEMSALES	3	fixed-index	csvDefinition	애널바이브	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:4 3,애널바이브,5000,
ITEMSALES:30	ITEMSALES	30	fixed-index	csvDefinition|erbUsage	영양제	0	2	0	2	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:33 30,영양제,1000,;체력을 300회복
ITEMSALES:31	ITEMSALES	31	fixed-index	csvDefinition|erbUsage	향	0	3	0	2	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:34 31,향,3000,;부정의 구슬을 반감한다
ITEMSALES:34	ITEMSALES	34	fixed-index	csvDefinition|erbUsage	피어스링	0	2	0	2	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:36 34,피어스링,5000,;캐릭터에게 피어스를 단다
ITEMSALES:37	ITEMSALES	37	fixed-index	csvDefinition|erbUsage	러브스코프	0	2	0	2	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:38 37,러브스코프,1000,;조교대상의 호감도가 표시된다
ITEMSALES:38	ITEMSALES	38	fixed-index	csvDefinition|erbUsage	부스터메일	0	3	0	2	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:39 38,부스터메일,100000,;마스터에게 매혹이 붙는다
ITEMSALES:39	ITEMSALES	39	fixed-index	csvDefinition|erbUsage	【비밀지식】	0	2	0	2	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:40 39,【비밀지식】,200000,;마스터에게 비밀지식이 붙는다
ITEMSALES:4	ITEMSALES	4	fixed-index	csvDefinition	페니스밴드	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:5 4,페니스밴드,2000,
ITEMSALES:40	ITEMSALES	40	fixed-index	csvDefinition|erbUsage	배란유발제	0	2	0	2	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:42 40,배란유발제,2000,;임신시킬때 사용
ITEMSALES:41	ITEMSALES	41	fixed-index	csvDefinition|erbUsage	강모제	0	2	0	2	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:43 41,강모제,2000,;음모를 자라게한다
ITEMSALES:42	ITEMSALES	42	fixed-index	csvDefinition|erbUsage	【조합지식】	0	2	0	2	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:45 42,【조합지식】,50000,;마스터에게 조합지식이 붙는다
ITEMSALES:43	ITEMSALES	43	fixed-index	csvDefinition|erbUsage	배란억제제	0	2	0	2	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:46 43,배란억제제,50000,
ITEMSALES:5	ITEMSALES	5	fixed-index	csvDefinition	아이마스크	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:6 5,아이마스크,4000,
ITEMSALES:52	ITEMSALES	52	fixed-index	csvDefinition|erbUsage	【기교Lv】	0	2	0	2	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:48 52,【기교Lv】,5000,;마스터의 기교가 상승
ITEMSALES:6	ITEMSALES	6	fixed-index	csvDefinition	비디오카메라	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:7 6,비디오카메라,7000,
ITEMSALES:60	ITEMSALES	60	fixed-index	csvDefinition	코스프레의상・라이트노벨팩	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:50 60,코스프레의상・라이트노벨팩,90000
ITEMSALES:61	ITEMSALES	61	fixed-index	csvDefinition	코스프레의상・아니메팩	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:51 61,코스프레의상・아니메팩,50000
ITEMSALES:62	ITEMSALES	62	fixed-index	csvDefinition	코스프레의상・망가팩	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:52 62,코스프레의상・망가팩,70000
ITEMSALES:63	ITEMSALES	63	fixed-index	csvDefinition	코스프레의상・미소녀게임팩	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:53 63,코스프레의상・미소녀게임팩,80000
ITEMSALES:7	ITEMSALES	7	fixed-index	csvDefinition	클리캡	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:8 7,클리캡,2000,
ITEMSALES:8	ITEMSALES	8	fixed-index	csvDefinition	니플캡	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:9 8,니플캡,3000,
ITEMSALES:9	ITEMSALES	9	fixed-index	csvDefinition	볼개그	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:10 9,볼개그,1000,
ITEMSALES:90	ITEMSALES	90	fixed-index	csvDefinition	촉수생물	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:54 90,촉수생물,1000000
ITEMSALES:91	ITEMSALES	91	fixed-index	csvDefinition	파란마술서	0	0	0	1	shop	session.shop.visibleListingIds	session	needsIndexMapping	map-session-state	csvDefinition:original-game/CSV/Item.csv:55 91,파란마술서,1000000
J	J		family-declaration	erbUsage|variableSize		103	104	0	25	script	session.script.numericLocals	temporary	excluded	exclude-script-scratch	variableSize:original-game/CSV/VariableSize.CSV:None J,1000
J:0	J	0	script-scratch	erbUsage		0	2	0	1	script	session.script.numericLocals	temporary	excluded	exclude-script-scratch	erbUsage:original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:283 J:0 += LOCAL * 25
J:1	J	1	script-scratch	erbUsage		0	1	0	1	script	session.script.numericLocals	temporary	excluded	exclude-script-scratch	erbUsage:original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:284 J:1 += LOCAL * 250
J:14	J	14	script-scratch	erbUsage		0	2	0	1	script	session.script.numericLocals	temporary	excluded	exclude-script-scratch	erbUsage:original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:285 J:14 += LOCAL * 10
J:2	J	2	script-scratch	erbUsage		0	1	0	1	script	session.script.numericLocals	temporary	excluded	exclude-script-scratch	erbUsage:original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:481 J:2 += LOCAL * 250
J:5	J	5	script-scratch	erbUsage		0	2	0	1	script	session.script.numericLocals	temporary	excluded	exclude-script-scratch	erbUsage:original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:286 J:5 += LOCAL * 500
J:7	J	7	script-scratch	erbUsage		0	2	0	1	script	session.script.numericLocals	temporary	excluded	exclude-script-scratch	erbUsage:original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:287 J:7 += LOCAL * 100
J:8	J	8	script-scratch	erbUsage		0	3	0	1	script	session.script.numericLocals	temporary	excluded	exclude-script-scratch	erbUsage:original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:288 J:8 += LOCAL * 20
J:<dynamic>	J	<dynamic>	script-scratch	erbUsage	(LOCAL:4) | COUNT	5	3	0	1	script	session.script.numericLocals	temporary	excluded	exclude-script-scratch	erbUsage:original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:96 J:COUNT = 0
JUEL:<dynamic>	JUEL	<dynamic>	dynamic-index	erbUsage	(LOCAL:4) | A | ASSI:LOCAL | B | B:COUNT | C:COUNT | COUNT | D | F | LOCAL | TARGET:COUNT	28	10	0	8	body	body.byCharacterId	save	needsIndexMapping	define-pattern-mapping	erbUsage:original-game/ERB/イベント関係/ADD_ANGEL.ERB:12 JUEL:LOCAL = 0
JUEL	JUEL		family-declaration	erbUsage|variableSize		2	0	0	2	body	body.byCharacterId	save	needsIndexMapping	map-save-state	variableSize:original-game/CSV/VariableSize.CSV:None JUEL,200
JUEL:0	JUEL	0	fixed-index	erbUsage		13	18	0	10	body	body.byCharacterId	save	needsIndexMapping	map-save-state	erbUsage:original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:533 JUEL:0 += N*100*ABL:10
JUEL:1	JUEL	1	fixed-index	erbUsage		3	14	0	8	body	body.byCharacterId	save	needsIndexMapping	map-save-state	erbUsage:original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:259 JUEL:1 += S*200
JUEL:10	JUEL	10	fixed-index	erbUsage		3	9	0	5	body	body.byCharacterId	save	needsIndexMapping	map-save-state	erbUsage:original-game/ERB/イベント関係/NTR関係/MOLESTER_DETAIL.ERB:47 JUEL:COUNT:10 += 100
JUEL:100	JUEL	100	fixed-index	erbUsage		47	21	0	14	body	body.byCharacterId	save	needsIndexMapping	map-save-state	erbUsage:original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:35 SIF TALENT:323 == 1  && JUEL:100 >= 1000
JUEL:11	JUEL	11	fixed-index	erbUsage		0	1	0	1	body	body.byCharacterId	save	needsIndexMapping	map-save-state	erbUsage:original-game/ERB/システム関係/CHEAT.ERB:602 JUEL:TARGET:11 = 0
JUEL:12	JUEL	12	fixed-index	erbUsage		0	7	0	2	body	body.byCharacterId	save	needsIndexMapping	map-save-state	erbUsage:original-game/ERB/イベント関係/NTR関係/MOLESTER_DETAIL.ERB:49 JUEL:COUNT:12 += 1000
JUEL:13	JUEL	13	fixed-index	erbUsage		0	1	0	1	body	body.byCharacterId	save	needsIndexMapping	map-save-state	erbUsage:original-game/ERB/システム関係/CHEAT.ERB:604 JUEL:TARGET:13 = 0
JUEL:14	JUEL	14	fixed-index	erbUsage		5	9	0	6	body	body.byCharacterId	save	needsIndexMapping	map-save-state	erbUsage:original-game/ERB/イベント関係/EVENT_PARTICULAR_DAY.ERB:115 JUEL:COUNT:14 += 200
JUEL:19	JUEL	19	fixed-index	erbUsage		0	1	0	1	body	body.byCharacterId	save	needsIndexMapping	map-save-state	erbUsage:original-game/ERB/イベント関係/EVENT_LESPLAY_NEW.ERB:215 JUEL:f_actor:19 += NumofTimes*100*ABL:f_actor:21
JUEL:2	JUEL	2	fixed-index	erbUsage		5	11	0	7	body	body.byCharacterId	save	needsIndexMapping	map-save-state	erbUsage:original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:369 JUEL:2 += S*200
JUEL:4	JUEL	4	fixed-index	erbUsage		13	33	0	14	body	body.byCharacterId	save	needsIndexMapping	map-save-state	erbUsage:original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:260 JUEL:4 += S*100
JUEL:5	JUEL	5	fixed-index	erbUsage		40	63	0	25	body	body.byCharacterId	save	needsIndexMapping	map-save-state	erbUsage:original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:261 JUEL:5 += S*250
JUEL:6	JUEL	6	fixed-index	erbUsage		34	39	0	19	body	body.byCharacterId	save	needsIndexMapping	map-save-state	erbUsage:original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:542 JUEL:6 += N*100*(ABL:12+ABL:16)
JUEL:7	JUEL	7	fixed-index	erbUsage		19	38	0	21	body	body.byCharacterId	save	needsIndexMapping	map-save-state	erbUsage:original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:543 JUEL:7 += N*100*(ABL:12+ABL:16)
JUEL:8	JUEL	8	fixed-index	erbUsage		7	31	0	11	body	body.byCharacterId	save	needsIndexMapping	map-save-state	erbUsage:original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:581 JUEL:8 += N*100*S
JUEL:9	JUEL	9	fixed-index	erbUsage		5	8	0	6	body	body.byCharacterId	save	needsIndexMapping	map-save-state	erbUsage:original-game/ERB/イベント関係/EVENT_AFTERTRAIN.ERB:557 JUEL:9 += N*100*ABL:ASSI:20
K	K		family-declaration	erbUsage|variableSize		62	29	0	14	script	session.script.numericLocals	temporary	excluded	exclude-script-scratch	variableSize:original-game/CSV/VariableSize.CSV:None K,1000
L	L		family-declaration	erbUsage|variableSize		165	327	0	50	script	session.script.numericLocals	temporary	excluded	exclude-script-scratch	variableSize:original-game/CSV/VariableSize.CSV:None L,1000
L:0	L	0	script-scratch	erbUsage		4	3	0	2	script	session.script.numericLocals	temporary	excluded	exclude-script-scratch	erbUsage:original-game/ERB/娼館関係/WORK_RECEPTION.ERB:36 L:0 = 0
L:1	L	1	script-scratch	erbUsage		4	3	0	2	script	session.script.numericLocals	temporary	excluded	exclude-script-scratch	erbUsage:original-game/ERB/娼館関係/WORK_RECEPTION.ERB:37 L:1 = 0
L:2	L	2	script-scratch	erbUsage		3	3	0	2	script	session.script.numericLocals	temporary	excluded	exclude-script-scratch	erbUsage:original-game/ERB/娼館関係/WORK_RECEPTION.ERB:38 L:2 = 0
