candidate	family	domains	accessKeyCount	totalCount	readCount	writeCount	fileCount	sampleAccessKeys	sampleFiles
TALENT:399	TALENT	people|body|missingMapping	2	9	6	3	1	TALENT:399, TALENT:MASTER:399	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:122 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:217 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:310
TALENT:401	TALENT	people|body|missingMapping	2	9	6	3	6	TALENT:401, TALENT:COUNT:401	original-game/ERB/イベント関係/ADD_ANGEL.ERB:111 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1117 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1153
TALENT:408	TALENT	people|body|missingMapping	4	9	6	3	6	TALENT:(GETCHARA(104)):408, TALENT:(GETCHARA(F)):408, TALENT:408, TALENT:TARGET:408	original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB:191 | original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB:205 | original-game/ERB/ミッション関係/キャラ/MISSION_17_KURSTINA.ERB:225
TALENT:419	TALENT	people|body|missingMapping	3	9	6	3	4	TALENT:419, TALENT:COUNT:419, TALENT:T:419	original-game/ERB/イベント関係/SUCCUBUS_STATUS.ERB:190 | original-game/ERB/イベント関係/EVENT_TURNEND.ERB:320 | original-game/ERB/システム関係/CALC_EXABL.ERB:75
TALENT:420	TALENT	people|body|missingMapping	2	9	6	3	5	TALENT:420, TALENT:T:420	original-game/ERB/イベント関係/NTR関係/BOYFRIEND.ERB:257 | original-game/ERB/イベント関係/SUCCUBUS_STATUS.ERB:145 | original-game/ERB/イベント関係/SUCCUBUS_STATUS.ERB:146
TALENT:423	TALENT	people|body|missingMapping	5	9	6	3	8	TALENT:423, TALENT:ARG:423, TALENT:COUNT:423, TALENT:C_NUM:423, TALENT:LOCAL:423	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1027 | original-game/ERB/イベント関係/SUCCUBUS_STATUS.ERB:149 | original-game/ERB/システム関係/アルバイト関係/ARBEIT_08_MARI.ERB:47
TALENT:512	TALENT	people|body|missingMapping	4	9	9	0	9	TALENT:512, TALENT:COUNT:512, TALENT:C_NUM:512, TALENT:TARGET:512	original-game/ERB/システム関係/SELL_CHARA_ESTIMATE.ERB:756 | original-game/ERB/システム関係/ビデオ周り/SELL_VIDEO.ERB:1110 | original-game/ERB/ＡＶ撮影関係/AV_POINTCALC.ERB:169
TALENTNAME:32	TALENTNAME	catalog	1	9	9	0	4	TALENTNAME:32	original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:327 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:372 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:372
TALENTNAME:432	TALENTNAME	catalog	1	9	9	0	4	TALENTNAME:432	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1030 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1030 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1031
TEQUIP:154	TEQUIP	feature-session|interaction|equipment|missingMapping	1	9	6	3	5	TEQUIP:154	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:3056 | original-game/ERB/システム関係/INFO.ERB:1082 | original-game/ERB/システム関係/SYSTEM_SOURCE.ERB:143
TEQUIP:43	TEQUIP	feature-session|interaction|equipment|missingMapping	1	9	8	1	6	TEQUIP:43	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:1548 | original-game/ERB/システム関係/INFO.ERB:1017 | original-game/ERB/システム関係/INFO.ERB:1085
TFLAG:101	TFLAG	feature-session|interaction|missingMapping	1	9	1	8	9	TFLAG:101	original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB:536 | original-game/ERB/指導関係/COMF13.ERB:375 | original-game/ERB/指導関係/COMF26.ERB:36
TFLAG:15	TFLAG	feature-session|interaction|missingMapping	1	9	8	1	3	TFLAG:15	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:67 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:73 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:876
TFLAG:7	TFLAG	feature-session|interaction|missingMapping	1	9	5	4	3	TFLAG:7	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:93 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:94 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:96
TFLAG:866	TFLAG	feature-session|interaction|missingMapping	1	9	6	3	1	TFLAG:866	original-game/ERB/システム関係/PASSOUT.ERB:169 | original-game/ERB/システム関係/PASSOUT.ERB:172 | original-game/ERB/システム関係/PASSOUT.ERB:215
TFLAG:878	TFLAG	feature-session|interaction|missingMapping	1	9	6	3	1	TFLAG:878	original-game/ERB/システム関係/PASSOUT.ERB:170 | original-game/ERB/システム関係/PASSOUT.ERB:174 | original-game/ERB/システム関係/PASSOUT.ERB:217
TFLAG:896	TFLAG	feature-session|interaction|missingMapping	1	9	5	4	2	TFLAG:896	original-game/ERB/システム関係/PASSOUT.ERB:56 | original-game/ERB/システム関係/PASSOUT.ERB:61 | original-game/ERB/システム関係/PASSOUT.ERB:66
TFLAG:898	TFLAG	feature-session|interaction|missingMapping	1	9	5	4	2	TFLAG:898	original-game/ERB/システム関係/PASSOUT.ERB:43 | original-game/ERB/システム関係/PASSOUT.ERB:48 | original-game/ERB/システム関係/PASSOUT.ERB:66
ABLNAME:1	ABLNAME	catalog	1	8	8	0	4	ABLNAME:1	original-game/ERB/クリアボーナス関係/CLEARBONUS_BOYFRIEND.ERB:443 | original-game/ERB/システム関係/SELL_CHARA.ERB:301 | original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB:1654
CFLAG:105	CFLAG	people|body|feature-state|world|missingMapping	4	8	1	7	7	CFLAG:105, CFLAG:C:105, CFLAG:COUNT:105, CFLAG:D:105	original-game/ERB/システム関係/ORIGINAL.ERB:169 | original-game/ERB/娼館関係/WORK_RESULT.ERB:550 | original-game/ERB/娼館関係/WORK_S_VAUCTION.ERB:466
CFLAG:131	CFLAG	people|body|feature-state|world|missingMapping	2	8	7	1	1	CFLAG:131, CFLAG:COUNT:131	original-game/ERB/娼館関係/WORK_S_SEXORGY.ERB:245 | original-game/ERB/娼館関係/WORK_S_SEXORGY.ERB:248 | original-game/ERB/娼館関係/WORK_S_SEXORGY.ERB:251
CFLAG:25	CFLAG	people|body|feature-state|world|missingMapping	3	8	6	2	3	CFLAG:25, CFLAG:COUNT:25, CFLAG:LOCAL:25	original-game/ERB/システム関係/SHOP_MAIN.ERB:783 | original-game/ERB/システム関係/SELL_CHARA.ERB:205 | original-game/ERB/システム関係/SELL_CHARA.ERB:205
CFLAG:3	CFLAG	people|body|feature-state|world|missingMapping	1	8	4	4	4	CFLAG:3	original-game/ERB/指導関係/COMF3.ERB:985 | original-game/ERB/指導関係/COMF3.ERB:988 | original-game/ERB/指導関係/COMF7.ERB:316
CFLAG:683	CFLAG	people|body|feature-state|world|missingMapping	2	8	5	3	3	CFLAG:683, CFLAG:COUNT:683	original-game/ERB/システム関係/PLEASE.ERB:71 | original-game/ERB/システム関係/PLEASE.ERB:74 | original-game/ERB/システム関係/PLEASE.ERB:191
CSTR:11	CSTR	text|people|body|missingMapping	1	8	3	5	3	CSTR:11	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1132 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1144 | original-game/ERB/イベント関係/SUCCUBUS_STATUS.ERB:206
CSTR:16	CSTR	text|people|body|missingMapping	1	8	3	5	3	CSTR:16	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1132 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1144 | original-game/ERB/イベント関係/SUCCUBUS_STATUS.ERB:211
CSTR:4	CSTR	text|people|body|missingMapping	1	8	7	1	4	CSTR:MASTER:4	original-game/ERB/イベント関係/職業素質系/IDOL_PRODUCE.ERB:95 | original-game/ERB/イベント関係/職業素質系/IDOL_PRODUCE.ERB:174 | original-game/ERB/イベント関係/職業素質系/IDOL_PRODUCE.ERB:180
EXP:72	EXP	people|body|missingMapping	3	8	3	5	7	EXP:72, EXP:ARG:72, EXP:COUNT:72	original-game/ERB/指導関係/COMF56.ERB:183 | original-game/ERB/能力上昇関係/ABLUP72.ERB:43 | original-game/ERB/能力上昇関係/ABLUP72.ERB:141
EXPNAME:14	EXPNAME	catalog	1	8	8	0	8	EXPNAME:14	original-game/ERB/指導関係/COMF0.ERB:162 | original-game/ERB/指導関係/COMF15.ERB:182 | original-game/ERB/指導関係/COMF3.ERB:983
EXPNAME:31	EXPNAME	catalog	1	8	8	0	4	EXPNAME:31	original-game/ERB/イベント関係/EVENT_NEXTDAY.ERB:628 | original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB:1817 | original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB:1827
FLAG:125	FLAG	world|missingMapping	1	8	2	6	2	FLAG:125	original-game/ERB/システム関係/ビデオ周り/SET_VIDEOSALE.ERB:12 | original-game/ERB/システム関係/ビデオ周り/SET_VIDEOSALE.ERB:18 | original-game/ERB/訪問関係/MIYAKO_LABO.ERB:29
FLAG:126	FLAG	world|missingMapping	1	8	1	7	2	FLAG:126	original-game/ERB/システム関係/ビデオ周り/SET_VIDEOSALE.ERB:13 | original-game/ERB/システム関係/ビデオ周り/SET_VIDEOSALE.ERB:19 | original-game/ERB/訪問関係/MIYAKO_LABO.ERB:30
FLAG:160	FLAG	world|missingMapping	1	8	6	2	3	FLAG:160	original-game/ERB/システム関係/GENITAL_SLANG.ERB:9 | original-game/ERB/システム関係/INFO.ERB:25 | original-game/ERB/システム関係/SYSTEM_CONFIG.ERB:136
FLAG:201	FLAG	world|missingMapping	1	8	7	1	3	FLAG:201	original-game/ERB/システム関係/SHOP_MAIN.ERB:62 | original-game/ERB/システム関係/SHOP_MAIN.ERB:64 | original-game/ERB/システム関係/SHOP_MAIN.ERB:64
FLAG:30	FLAG	world|missingMapping	1	8	3	5	3	FLAG:30	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:44 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:146 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:239
FLAG:563	FLAG	world|missingMapping	1	8	7	1	2	FLAG:563	original-game/ERB/実績関係/ACHIEVEMENT_17_FALLENANGELS.ERB:32 | original-game/ERB/実績関係/ACHIEVEMENT_17_FALLENANGELS.ERB:35 | original-game/ERB/訪問関係/EUNICE_LABO.ERB:48
FLAG:570	FLAG	world|missingMapping	1	8	5	3	5	FLAG:570	original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB:208 | original-game/ERB/クリアボーナス関係/CLEARBONUS.ERB:515 | original-game/ERB/システム関係/PRINT_OTHERS.ERB:45
MARK:6	MARK	people|body	2	8	3	5	1	MARK:C:6, MARK:T:6	original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB:958 | original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB:658 | original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB:936
PALAMNAME:10	PALAMNAME	catalog	1	8	8	0	3	PALAMNAME:10	original-game/ERB/イベント関係/NTR関係/MOLESTER_DETAIL.ERB:40 | original-game/ERB/イベント関係/NTR関係/MOLESTER_DETAIL.ERB:59 | original-game/ERB/イベント関係/NTR関係/MOLESTER_DETAIL.ERB:83
PBAND:303	PBAND	world|missingMapping	1	8	7	1	5	PBAND:303	original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB:245 | original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB:251 | original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB:256
TALENT:140	TALENT	people|body|missingMapping	1	8	8	0	3	TALENT:140	original-game/ERB/能力上昇関係/ABLUP32.ERB:23 | original-game/ERB/能力上昇関係/ABLUP32.ERB:129 | original-game/ERB/能力上昇関係/ABLUP33.ERB:28
TALENT:186	TALENT	people|body|missingMapping	2	8	6	2	4	TALENT:ARG:186, TALENT:COUNT:186	original-game/ERB/システム関係/アルバイト関係/ARBEIT_06_AYESHA.ERB:56 | original-game/ERB/システム関係/アルバイト関係/ARBEIT_06_AYESHA.ERB:57 | original-game/ERB/娼館関係/WORK_S_CONCERT.ERB:224
TALENT:320	TALENT	people|body|missingMapping	3	8	8	0	6	TALENT:320, TALENT:COUNT:320, TALENT:PLAYER:320	original-game/ERB/システム関係/SELL_CHARA_ESTIMATE.ERB:696 | original-game/ERB/システム関係/ビデオ周り/SPECIAL_TITLE.ERB:40 | original-game/ERB/システム関係/ビデオ周り/SPECIAL_TITLE.ERB:345
TALENT:326	TALENT	people|body|missingMapping	6	8	5	3	4	TALENT:326, TALENT:ARG:326, TALENT:C:326, TALENT:COUNT:326, TALENT:D:326, TALENT:T:326	original-game/ERB/イベント関係/誕生日関係/SHOP_BIRTHDAY.ERB:68 | original-game/ERB/イベント関係/誕生日関係/SHOP_BIRTHDAY.ERB:229 | original-game/ERB/システム関係/アルバイト関係/ARBEIT_02_SAORI.ERB:59
TALENT:429	TALENT	people|body|missingMapping	4	8	8	0	6	TALENT:429, TALENT:COUNT:429, TALENT:C_NUM:429, TALENT:TARGET:429	original-game/ERB/システム関係/ビデオ周り/SELL_VIDEO.ERB:1071 | original-game/ERB/ＡＶ撮影関係/AV_POINTCALC.ERB:130 | original-game/ERB/イベント関係/NTR関係/MOLESTER.ERB:31
TALENT:506	TALENT	people|body|missingMapping	4	8	7	1	8	TALENT:(LOCAL:4):506, TALENT:506, TALENT:COUNT:506, TALENT:TARGET:506	original-game/ERB/システム関係/面接/INTERVIEW.ERB:708 | original-game/ERB/システム関係/SELL_CHARA_ESTIMATE.ERB:744 | original-game/ERB/システム関係/ビデオ周り/SET_VIDEOSALE.ERB:48
TALENT:516	TALENT	people|body|missingMapping	3	8	8	0	8	TALENT:516, TALENT:COUNT:516, TALENT:C_NUM:516	original-game/ERB/システム関係/ビデオ周り/SELL_VIDEO.ERB:1089 | original-game/ERB/ＡＶ撮影関係/AV_POINTCALC.ERB:148 | original-game/ERB/イベント関係/NTR関係/MOLESTER.ERB:35
TALENTNAME:150	TALENTNAME	catalog	1	8	8	0	1	TALENTNAME:150	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:394 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:394 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:488
TALENTNAME:153	TALENTNAME	catalog	1	8	8	0	1	TALENTNAME:153	original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB:488 | original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB:498 | original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB:508
TALENTNAME:70	TALENTNAME	catalog	1	8	8	0	8	TALENTNAME:70	original-game/ERB/指導関係/COMF3.ERB:165 | original-game/ERB/指導関係/COMF65.ERB:97 | original-game/ERB/指導関係/COMF67.ERB:90
TALENTNAME:83	TALENTNAME	catalog	1	8	8	0	7	TALENTNAME:83	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:550 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:550 | original-game/ERB/指導関係/COMF37.ERB:170
TEQUIP:37	TEQUIP	feature-session|interaction|equipment|missingMapping	1	8	5	3	5	TEQUIP:37	original-game/ERB/システム関係/SYSTEM_SOURCE.ERB:1827 | original-game/ERB/システム関係/SYSTEM_SOURCE.ERB:1829 | original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB:697
TFLAG:18	TFLAG	feature-session|interaction|missingMapping	1	8	4	4	3	TFLAG:18	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:520 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_A.ERB:530 | original-game/ERB/システム関係/SYSTEM_SOURCE.ERB:17
TFLAG:38	TFLAG	feature-session|interaction|missingMapping	1	8	2	6	3	TFLAG:38	original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:342 | original-game/ERB/イベント関係/EVENT_TRAIN_MESSAGE_B.ERB:344 | original-game/ERB/指導関係/COMF89.ERB:282
TFLAG:5	TFLAG	feature-session|interaction|missingMapping	1	8	2	6	3	TFLAG:5	original-game/ERB/システム関係/SYSTEM_SOURCE.ERB:17 | original-game/ERB/システム関係/SYSTEM_SOURCE.ERB:24 | original-game/ERB/システム関係/SYSTEM_SOURCE.ERB:31
TFLAG:59	TFLAG	feature-session|interaction|missingMapping	1	8	7	1	4	TFLAG:59	original-game/ERB/システム関係/SYSTEM_SOURCE.ERB:1683 | original-game/ERB/指導関係/COMF134.ERB:253 | original-game/ERB/指導関係/COMF20.ERB:11
TFLAG:864	TFLAG	feature-session|interaction|missingMapping	1	8	5	3	1	TFLAG:864	original-game/ERB/システム関係/PASSOUT.ERB:176 | original-game/ERB/システム関係/PASSOUT.ERB:180 | original-game/ERB/システム関係/PASSOUT.ERB:220
TFLAG:865	TFLAG	feature-session|interaction|missingMapping	1	8	5	3	1	TFLAG:865	original-game/ERB/システム関係/PASSOUT.ERB:177 | original-game/ERB/システム関係/PASSOUT.ERB:182 | original-game/ERB/システム関係/PASSOUT.ERB:222
TFLAG:871	TFLAG	feature-session|interaction|missingMapping	1	8	7	1	1	TFLAG:871	original-game/ERB/システム関係/PASSOUT.ERB:130 | original-game/ERB/システム関係/PASSOUT.ERB:313 | original-game/ERB/システム関係/PASSOUT.ERB:315
TFLAG:872	TFLAG	feature-session|interaction|missingMapping	1	8	7	1	1	TFLAG:872	original-game/ERB/システム関係/PASSOUT.ERB:133 | original-game/ERB/システム関係/PASSOUT.ERB:333 | original-game/ERB/システム関係/PASSOUT.ERB:343
TFLAG:876	TFLAG	feature-session|interaction|missingMapping	1	8	5	3	1	TFLAG:876	original-game/ERB/システム関係/PASSOUT.ERB:150 | original-game/ERB/システム関係/PASSOUT.ERB:152 | original-game/ERB/システム関係/PASSOUT.ERB:154
TFLAG:879	TFLAG	feature-session|interaction|missingMapping	1	8	5	3	1	TFLAG:879	original-game/ERB/システム関係/PASSOUT.ERB:178 | original-game/ERB/システム関係/PASSOUT.ERB:184 | original-game/ERB/システム関係/PASSOUT.ERB:224
TFLAG:880	TFLAG	feature-session|interaction|missingMapping	1	8	4	4	1	TFLAG:880	original-game/ERB/システム関係/PASSOUT.ERB:186 | original-game/ERB/システム関係/PASSOUT.ERB:188 | original-game/ERB/システム関係/PASSOUT.ERB:190
ABLNAME:23	ABLNAME	catalog	1	7	7	0	3	ABLNAME:23	original-game/ERB/システム関係/SELL_CHARA.ERB:317 | original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB:1790 | original-game/ERB/システム関係/SYSTEM_SOURCE_SUB1.ERB:1793
ABLNAME:31	ABLNAME	catalog	1	7	7	0	7	ABLNAME:31	original-game/ERB/システム関係/SELL_CHARA.ERB:288 | original-game/ERB/指導関係/COMF125.ERB:60 | original-game/ERB/指導関係/COMF3.ERB:89
BASE:60	BASE	body|people	1	7	2	5	1	BASE:MASTER:60	original-game/ERB/ＡＶ撮影関係/SHOP_AV.ERB:6 | original-game/ERB/ＡＶ撮影関係/SHOP_AV.ERB:306 | original-game/ERB/ＡＶ撮影関係/SHOP_AV.ERB:352
CFLAG:103	CFLAG	people|body|feature-state|world|missingMapping	5	7	1	6	5	CFLAG:103, CFLAG:C:103, CFLAG:COUNT:103, CFLAG:D:103, CFLAG:TARGET:103	original-game/ERB/娼館関係/WORK_S_STRIP.ERB:638 | original-game/ERB/娼館関係/WORK_S_STRIP.ERB:663 | original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB:1061
CFLAG:104	CFLAG	people|body|feature-state|world|missingMapping	5	7	1	6	5	CFLAG:104, CFLAG:C:104, CFLAG:COUNT:104, CFLAG:D:104, CFLAG:TARGET:104	original-game/ERB/娼館関係/WORK_S_STRIP.ERB:641 | original-game/ERB/娼館関係/WORK_S_STRIP.ERB:652 | original-game/ERB/イベント関係/EVENT_PREGNANCY.ERB:1062
CFLAG:132	CFLAG	people|body|feature-state|world|missingMapping	2	7	5	2	2	CFLAG:COUNT:132, CFLAG:MASTER:132	original-game/ERB/娼館関係/WORK_S_SEXORGY.ERB:275 | original-game/ERB/娼館関係/WORK_S_SEXORGY.ERB:276 | original-game/ERB/娼館関係/WORK_S_SEXORGY.ERB:278
CFLAG:179	CFLAG	people|body|feature-state|world|missingMapping	1	7	3	4	1	CFLAG:179	original-game/ERB/システム関係/衣服/SHOP_TAILOR.ERB:255 | original-game/ERB/システム関係/衣服/SHOP_TAILOR.ERB:257 | original-game/ERB/システム関係/衣服/SHOP_TAILOR.ERB:338
CFLAG:21	CFLAG	people|body|feature-state|world|missingMapping	2	7	7	0	2	CFLAG:21, CFLAG:COUNT:21	original-game/ERB/組み込み関数/FUNCTIONS.ERB:29 | original-game/ERB/組み込み関数/FUNCTIONS.ERB:29 | original-game/ERB/組み込み関数/FUNCTIONS.ERB:30
CFLAG:22	CFLAG	people|body|feature-state|world|missingMapping	2	7	7	0	2	CFLAG:22, CFLAG:COUNT:22	original-game/ERB/組み込み関数/FUNCTIONS.ERB:31 | original-game/ERB/組み込み関数/FUNCTIONS.ERB:31 | original-game/ERB/組み込み関数/FUNCTIONS.ERB:32
CFLAG:23	CFLAG	people|body|feature-state|world|missingMapping	2	7	7	0	2	CFLAG:23, CFLAG:COUNT:23	original-game/ERB/組み込み関数/FUNCTIONS.ERB:33 | original-game/ERB/組み込み関数/FUNCTIONS.ERB:33 | original-game/ERB/組み込み関数/FUNCTIONS.ERB:34
CFLAG:24	CFLAG	people|body|feature-state|world|missingMapping	2	7	7	0	2	CFLAG:24, CFLAG:COUNT:24	original-game/ERB/組み込み関数/FUNCTIONS.ERB:35 | original-game/ERB/組み込み関数/FUNCTIONS.ERB:35 | original-game/ERB/組み込み関数/FUNCTIONS.ERB:36
CFLAG:52	CFLAG	people|body|feature-state|world|missingMapping	2	7	2	5	5	CFLAG:52, CFLAG:COUNT:52	original-game/ERB/娼館関係/WORK_NORMAL.ERB:296 | original-game/ERB/娼館関係/WORK_RESULT.ERB:136 | original-game/ERB/娼館関係/WORK_RESULT.ERB:982
CFLAG:633	CFLAG	people|body|feature-state|world|missingMapping	5	7	6	1	5	CFLAG:633, CFLAG:COUNT:633, CFLAG:C_NUM:633, CFLAG:RESULT:633, CFLAG:T:633	original-game/ERB/システム関係/SHOP_MAIN.ERB:731 | original-game/ERB/イベント関係/NTR関係/MOLESTER.ERB:45 | original-game/ERB/イベント関係/NTR関係/BADBOY_RAPE.ERB:17
CFLAG:669	CFLAG	people|body|feature-state|world|missingMapping	1	7	2	5	1	CFLAG:MASTER:669	original-game/ERB/訪問関係/ELLEN_MISSION_DETAIL.ERB:124 | original-game/ERB/訪問関係/ELLEN_MISSION_DETAIL.ERB:357 | original-game/ERB/訪問関係/ELLEN_MISSION_DETAIL.ERB:375
CSTR:30	CSTR	text|people|body|missingMapping	1	7	5	2	4	CSTR:30	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1126 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1138 | original-game/ERB/イベント関係/SUCCUBUS_STATUS.ERB:225
EXP:104	EXP	people|body|missingMapping	3	7	6	1	4	EXP:104, EXP:COUNT:104, EXP:PLAYER:104	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1018 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1027 | original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1035
EXP:73	EXP	people|body|missingMapping	3	7	3	4	5	EXP:73, EXP:ARG:73, EXP:COUNT:73	original-game/ERB/イベント関係/GET_SPECIALTALENT.ERB:1165 | original-game/ERB/指導関係/COMF56.ERB:173 | original-game/ERB/能力上昇関係/ABLUP15.ERB:48
